Track Name,Artists,Album Name,Album Id,Track ID,Popularity,Release Date,Duration (ms),Explicit URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Don't wanna leave tonight,Kassy,LOVE & HATE,60zMaSh93HpKs9ii52V0wJ,4TZYF2Ul2fPNVp0I5wqTZz,,2022-05-19,164253,,0.812,0.626,0,-3.842,1,0.0534,0.241,0.0,0.119,0.539,97.01
空の青さを知る人よ,Aimyon,おいしいパスタがあると聞いて,4UcEHspatQwGvtfR6AVwZl,6pHcxtpwNOIATrwHCL5WNw,,2020-09-09,304933,,0.575,0.716,7,-1.97,1,0.033,0.184,0.0,0.31,0.635,107.984
homebody (Feat. dori),"J.BASS, dori",homebody,6ZODrmwQxkWY8i0RH0LIQw,2NGGGt9DyHjJr03di6WtZr,,2021-12-01,139833,,0.891,0.509,9,-6.358,1,0.0508,0.768,0.000508,0.101,0.559,126.052
Woman,Doja Cat,Planet Her,1nAQbHeOWTfQzbOoFrvndW,6Uj1ctrBOjOas8xZXGqKk4,,2021-06-25,172627,,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998
Hold On,Justin Bieber,Justice,5dGWwsZ9iB2Xc3UKR0gif2,1nahzW3kfMuwReTka28tH5,,2021-03-19,170813,,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002
愛を知るまでは,Aimyon,瞳へ落ちるよレコード,7yqN9LY6txINrErO79WNge,6nR1ME1hJjgEVBPvygLRK2,,2022-08-17,276253,,0.564,0.634,11,-4.13,1,0.0279,0.0531,3.1e-06,0.128,0.683,110.073
Dear My Light,DAWN 던,Dear My Light,1HIwbRLI1l4U0HcfCZwo11,0UXLLeFAFbo5JbSR9C4STe,,2023-04-13,175293,,0.608,0.508,2,-4.694,1,0.0283,0.483,0.0,0.161,0.526,89.985
Rover,KAI,Rover - The 3rd Mini Album,5gzd4IZ9KTwW6Hhgll1K7U,3WUyu94psXrYV6HZbXgcFA,,2023-03-13,174507,,0.629,0.806,1,-2.034,0,0.201,0.0212,0.000487,0.0955,0.545,186.022
BAMN (Prod. by millic),"punchnello, JJANGYOU, ZENE THE ZILLA, Mckdaddy",Show Me the Money 8 Episode 2,017nyfzGgFfFAuvy4DnuRf,0ixkhcM6hrxjyNQc8OoHBd,,2019-08-31,235286,,0.739,0.677,11,-6.782,0,0.25,0.00914,5.73e-06,0.327,0.861,162.033
Shiny Star(2020),KyoungSeo,Shiny Star(2020),6Y6861L8Iwse3spu3vOWEc,7MXtr93z4ltQzhfIxYnYWX,,2020-11-14,217253,,0.583,0.643,3,-5.338,1,0.0775,0.492,0.0,0.225,0.691,154.133
Don't You Remember,Adele,21,1azUkThwd2HfUDdeNeT147,24cKN8P2uGWypxTw5WaNlq,,2011-01-19,243200,,0.64,0.395,3,-5.689,1,0.0307,0.206,0.0,0.0935,0.235,115.082
Someone Like You,Adele,21,7n3QJc7TBOxXtlYh4Ssll8,6QPKYGnAW9QozVz2dSWqRg,,2011-01-19,285240,,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047
Say Something,"A Great Big World, Christina Aguilera",Is There Anybody Out There? - Track by Track Commentary,3kwbwO3wtwyNo7zCFzWkcW,5TvE3pk05pyFIGdSY9j4DJ,,2014-01-13,229400,,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284
Stay - Album Version (Edited),"Rihanna, Mikky Ekko",Unapologetic (Edited Version),1jlYso6n0IxsGTLIvZOXUn,0tMzjSDgHIvYf6P97defQP,,2012-12-10,240707,,0.633,0.314,9,-9.786,0,0.0265,0.946,0.000176,0.13,0.116,111.972
The Scientist,Coldplay,A Rush of Blood to the Head,0RHX9XECH8IVI3LNgWDpmQ,75JFxkI2RXiU7L9VXzMkle,,2002-08-08,309600,,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277
I'm Not The Only One,Sam Smith,In The Lonely Hour,1tA4JdOpNQUyutfQtmMesJ,2hYlWnPvVZtQZGWfb35HPQ,,2014-01-01,239317,,0.679,0.487,5,-5.811,1,0.0352,0.545,3.36e-05,0.0772,0.506,81.994
When I Was Your Man,Bruno Mars,Unorthodox Jukebox,58ufpQsJ1DS5kq4hhzQDiI,0nJW01T7XtvILxQgC5J7Wh,,2012-12-07,213827,,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795
Photograph,Ed Sheeran,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,1HNkqx9Ahdgi1Ixy2xkKkL,,2014-06-21,258987,,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
Skinny Love,Birdy,Birdy,1WGjSVIw0TVfbp5KrOFiP0,4RL77hMWUq35NYnPLXBpih,,2011-11-04,201080,,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467
Adia,Sarah McLachlan,Surfacing,5qC5YqtLMlsm5Pyl6GtfpP,0rl84FuazRHYmK72krdmA1,,1997-09-01,244667,,0.526,0.37,3,-10.535,1,0.025,0.722,0.0,0.157,0.251,76.002
Turning Tables,Adele,21,1azUkThwd2HfUDdeNeT147,5O6yk6U8L3rTbFsIwuqe8H,,2011-01-19,250133,,0.305,0.452,0,-6.077,0,0.0293,0.952,1.68e-05,0.129,0.21,79.83
Thinking out Loud,Ed Sheeran,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,34gCuhDGsG4bRPIf9bb02f,,2014-06-21,281560,,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998
Apologize,OneRepublic,Dreaming Out Loud (International Version),72c3ugX0yPaFCtEuHPDXaY,6fOPuabPdAJ0HgqJFcDGb1,,2007-01-01,208107,,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008
Let Her Go,Passenger,All The Little Lights,2mylGx7w2Q3yhUyN8iEWOF,7DFNE7NO0raLIUbgzY2rzm,,2012-11-05,252867,,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,0.244,75.089
Let It Go,James Bay,Chaos And The Calm,3GqsyMrJu3o8jLiGyBsBQW,3nnG7AM9QopHVPEuLX3Khk,,2015-03-20,260533,,0.536,0.311,1,-10.396,1,0.0288,0.82,1.65e-05,0.107,0.246,147.486
Want to Want Me,Jason Derulo,Everything Is 4,59eUYETmE1zi31ESb3SUkI,7oGZAicScQt96OAW4AruYy,,2015-05-29,207719,,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025
All of Me,John Legend,Love In The Future (Expanded Edition),4OTAx9un4e6NfoHuVRiOrC,3U4isOIWM3VvDubwSI3y7a,,2013-08-30,269560,,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93
"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",6hZQdRjpTaKiZ3Z6wqNlEz,0Mlm5SrNK34Jqn8Rk1Gs3g,,2016-10-07,202221,,0.657,0.739,2,-4.081,1,0.274,0.141,0.0,0.178,0.543,181.994
Stay With Me,Sam Smith,In The Lonely Hour,1tA4JdOpNQUyutfQtmMesJ,2whoe0pPKh4JRn6eWSIqTV,,2014-01-01,172724,,0.414,0.419,0,-6.431,1,0.0388,0.55,0.000195,0.11,0.18,84.082
Fix You,Coldplay,X&Y,4E7bV0pzG0LciBSWTszra6,7LVHVU3tWfcxj5aiPFEW4Q,,2005-06-07,295533,,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178
Make You Feel My Love,Adele,19,5VN0zLpsF5QD62XYuvXOio,4T8bIyWapBftpSuQDp6vuz,,2008-01-28,212040,,0.325,0.18,10,-10.647,1,0.0311,0.91,0.000633,0.113,0.0997,72.416
A Thousand Years,Christina Perri,A Thousand Years,15yvc643iYfQtb6zh9NEJo,6lanRgr6wXibZr8KgzXxBl,,2011-10-18,285120,,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028
Breathe Me,Sia,Colour The Small One,5HRQFmLEuzQP8e12o8DzB5,7jqzZyJJLrpkRFYGpkqSK6,,2004-01-01,272800,,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012
Not About Angels,Birdy,Not About Angels,7DRvJhjucsH34zMXtEh0ER,5sF7hdYvhrcgNq8NZjfK8L,,2014-04-13,189475,,0.405,0.111,0,-11.879,1,0.0369,0.964,4.37e-05,0.0872,0.219,116.86
All I Want,Kodaline,In A Perfect World (Deluxe),3YHf7ooFmrTOsp4jPM3aFj,2jTidefcsTu6VQhpIImJrt,,2013-06-14,305747,,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376
Take Me To Church,Hozier,Hozier,36k5aXpxffjVGcNce12GLZ,0IqKeD8ZSP72KbGYyzEcAs,,2014-07-20,241688,,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945
Chasing Cars,Snow Patrol,Eyes Open (International Package with bonus live tracks),1PWBk3u07tjsyOR2VAyDYF,0x6Y6ikSyS17NxfhWsgENm,,2006-01-01,267960,,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011
I Won't Give Up,Jason Mraz,Love Is a Four Letter Word,7oD9oCCtFhg5RoLtMR5TKl,5ivF4eQBqJiVL5IAE9jRyl,,2012-04-13,240166,,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406
It Will Rain,Bruno Mars,It Will Rain,4A0vJtV9ok7vmr9ursSKj8,0M3HkE321xpCbCYqVKzr1q,,2011-09-28,257720,,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017
Jar of Hearts,Christina Perri,lovestrong.,3XNK8vPk3O1rjhDZyOMJ6n,0HZhYMZOcUzZKSFwPOti6m,,2011-05-10,246587,,0.349,0.348,3,-6.142,1,0.0316,0.726,0.0,0.12,0.0886,74.541
Dancing On My Own,Calum Scott,Dancing On My Own,5Hq4LcmCQ6BP3kM8J5lgga,02WacdrRpm4zlP8H7X6bnQ,,2016-06-03,260004,,0.608,0.174,1,-8.796,1,0.0332,0.851,1.92e-05,0.0855,0.193,112.175
Safe & Sound - The Hunger Games/Soundtrack Version,"Taylor Swift, The Civil Wars",The Hunger Games: Songs From District 12 And Beyond,2axn1yCEK9wwzJuRlaJCA8,44yLjz5SIFMWAMsCCQ1kv8,,2012-01-01,240067,,0.465,0.306,7,-10.785,1,0.0283,0.893,8.89e-06,0.0827,0.285,144.195
How to Save a Life,The Fray,How To Save A Life,1IM3GwptCGYjRkzCBolyFK,5fVZC9GiM4e8vu99W0Xf6J,,2005-09-13,262533,,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
Jealous,Labrinth,Jealous,2JgVVnno2fzdmV1BqwdQBi,4L2K7JKseFCBoHMZEAszW0,,2014-11-21,287693,,0.439,0.153,1,-8.95,1,0.0479,0.874,0.0,0.107,0.104,116.76
"i hate u, i love u (feat. olivia o'brien)","gnash, Olivia O'Brien",us,3L0H4RjVXpEkwfDgi3XOdf,7vRriwrloYVaoAe3a9wJHe,,2016-03-25,251034,,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6
A Drop in the Ocean,Ron Pope,The Bedroom Demos,0yVBYSlNkpWuqB9TheUQEm,5JDcQAztvZTIkrWoZihgvC,,2008-07-14,220239,,0.447,0.393,5,-8.65,1,0.038,0.785,0.0,0.28,0.564,73.139
Lemon Black Tea,JO YURI,LOVE ALL,48XkMlSp71d4SzQsxiaij2,5cASztYWFZ1QNhN54hqzgX,,2023-08-09,162000,,0.945,0.402,7,-6.324,0,0.0484,0.303,1.95e-06,0.0665,0.958,107.597
Pisces,JEON SOMI,GAME PLAN,7xMXoWstClAzBIo5lOAASu,32g63Iumwcy21B2W31onXw,,2023-08-07,167545,,0.758,0.693,11,-5.98,0,0.0385,0.0245,0.0,0.22,0.473,128.095
Crying,BOYNEXTDOOR,WHY..,45skMBkupbWiAxTeZ77rVa,2EcUNCoMNUqqF6v81loNNk,,2023-09-04,183467,,0.823,0.701,8,-3.651,1,0.175,0.375,2.02e-05,0.351,0.454,93.045
And I,ZEROBASEONE,YOUTH IN THE SHADE,7fV7RChHagCcKRnAaDRXuX,3NgaASsm5kcRaALtjG0xFr,,2023-07-10,195632,,0.753,0.66,1,-4.384,1,0.0444,0.0729,0.0,0.367,0.72,95.951
Bitter Taste,JO YURI,LOVE ALL,48XkMlSp71d4SzQsxiaij2,4HYE53zctOgA3qoBdDGxup,,2023-08-09,168987,,0.742,0.715,1,-3.699,1,0.0374,0.00245,0.0,0.143,0.712,94.983
Can I,Lee Junho,Can I,78AYpP4YMYzDb6Dtg2fbOV,1AwbkQGRnixlm9HJenvraf,,2023-07-20,203267,,0.794,0.817,7,-2.56,1,0.0864,0.0919,0.0,0.103,0.524,110.046
OVERDRIVE,WEi,Love Pt.3 : Eternally,2mrCu8xKF0ExIqExAmae9f,1iiQ6wFdJz4uGn2a2cGjaG,,2023-06-29,195147,,0.665,0.786,3,-2.643,1,0.0996,0.213,0.0,0.0618,0.798,160.024
Serenade,BOYNEXTDOOR,WHO!,0wesgG3gMPRK5awyZFEPU2,0mJohf6KCgFeCWbMBAS8RL,,2023-05-30,183560,,0.795,0.924,2,-2.114,1,0.0663,0.0368,0.0,0.13,0.869,136.042
Love Me A Little,SHOWNU X HYUNGWON (MONSTA X),THE UNSEEN,4gV0rLK0np1Nyde3N38RBh,66RK4bz7fZGrfyBb3y9Yal,,2023-07-25,199640,,0.691,0.609,10,-4.134,0,0.0529,0.0825,0.0,0.122,0.56,90.04
Ready to Move,REN,Ren'dezvous,6Jd9P0xKcuCErMqjgw3Xeu,5oMID9lzVDTkYJFUY5Vz38,,2023-06-13,203573,,0.794,0.802,9,-4.05,1,0.0608,0.0302,0.0,0.127,0.677,114.98
Express Moon,JO YURI,GLASSY,2WCMmZ8vXBnkVp97PzLeoA,3n2FfnO1tjMxyWHofqKX7S,,2021-10-07,185213,,0.731,0.502,2,-5.843,1,0.0496,0.735,0.0,0.337,0.321,120.089
ABCDLOVE,BOYNEXTDOOR,WHY..,45skMBkupbWiAxTeZ77rVa,76WmEfvmMXKBvfAkb41fut,,2023-09-04,157893,,0.745,0.594,9,-4.85,1,0.25,0.0931,2.93e-06,0.634,0.628,179.847
Golden Age,NCT 2023,Golden Age,2PCdWOGSx5Xt8rBE5wD8Bu,6NVdrwoqcAD16HMPOT6FLE,,2023-08-23,218147,,0.552,0.866,8,-5.021,1,0.0768,0.0266,0.0,0.1,0.423,151.013
Elevator,BAEKHO,Elevator,7qAmKSszPEYHUNhETGGhSI,4rn1BxsXSSuZcgRa6thKYu,,2023-08-31,163347,,0.771,0.961,7,-3.601,0,0.191,0.0773,0.0,0.706,0.736,103.989
Serenade,BOYNEXTDOOR,WHY..,45skMBkupbWiAxTeZ77rVa,1SGHPuia3S8AROG5EE1A2S,,2023-09-04,183560,,0.795,0.924,2,-2.114,1,0.0663,0.0368,0.0,0.13,0.869,136.042
Bubble,STAYC,TEENFRESH,4P5wnRQTBnnjNbjt7A6S6x,4P5ozkI1bxiGxA5rZ27jlO,,2023-08-16,179276,,0.768,0.765,9,-3.487,1,0.0602,0.0299,0.0,0.0695,0.717,131.985
MY WAY (Prod. R.Tee),"JUSTHIS, R.Tee, Don Malik, Huh, KHAN, Mckdaddy, Los",SHOW ME THE MONEY 11 Episode 1,4Jghep0PatLW7okdHbZBfy,3XfngyuVjltVRHSsLjrCRO,,2022-12-03,377372,,0.719,0.726,8,-5.195,0,0.175,0.0633,0.0,0.06,0.844,150.003
Baggy Jeans,NCT U,Golden Age - The 4th Album,5mUo2e4QpUA7NJl2t51uFu,2pozUjd7AVIPwSNDqoU3ek,,2023-08-28,211387,,0.725,0.641,1,-3.837,1,0.289,0.0102,0.0,0.132,0.627,88.666
Better Things,aespa,Better Things,1SHLOv0DDdRecK60z86Lth,6zZWoHlF2zNSLUNLvx4GUl,,2023-08-18,203216,,0.782,0.767,0,-5.383,1,0.0529,0.11,0.00323,0.496,0.548,115.027
You & Me,JENNIE,JENNIE Special Single [You & Me],1Vzh3fTdh0R0evafCcpNpL,6gcuJpHu0Ey30D5WR76y98,,2023-10-06,179164,,0.787,0.573,9,-6.197,1,0.0606,0.0147,1.72e-05,0.0926,0.575,111.996
Fast Forward,JEON SOMI,GAME PLAN,7xMXoWstClAzBIo5lOAASu,7jzOZuWgZ5gaMet9V5Ix1d,,2023-08-07,160578,,0.745,0.619,6,-5.782,0,0.0479,0.00125,0.000295,0.117,0.797,124.0
THE GIRLS - BLACKPINK THE GAME OST,BLACKPINK,THE GIRLS (BLACKPINK THE GAME OST),01K5Mr0IkO7GQrvoUEsWfS,1mFpMoeZfkIqtqW2AfQ8ba,,2023-08-25,162000,,0.715,0.738,2,-4.42,1,0.0577,0.00199,0.0,0.208,0.36,160.07
As It Was,Harry Styles,Harry's House,5r36AJ6VOJtp00oxSkBZ5h,4Dvkj6JhhA12EX05fT7y2e,,2022-05-20,167303,,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93
Kill Bill,SZA,SOS,1nrVofqDRs7cpWXJ49qTnP,1Qrg8KqiBpW07V7PNxwwwL,,2022-12-08,153947,,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98
Calm Down (with Selena Gomez),"Rema, Selena Gomez",Rave & Roses Ultra,0nayxjaX54Frd7GsZq6Pbs,1s7oOCT8vauUh01PbJD6ps,,2023-04-27,239318,,0.799,0.802,11,-5.196,1,0.0371,0.429,0.00128,0.171,0.811,107.008
Karma,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3,7KokYm8cMIXCsGVmUvKtqf,,2022-10-21,204852,,0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02
River,Miley Cyrus,Endless Summer Vacation,5DvJgsMLbaR1HmAI6VhfcQ,1yampU2t2LNWzEsCpUgHYJ,,2023-08-18,162973,,0.613,0.803,9,-5.171,1,0.0367,0.000525,0.000333,0.189,0.461,127.989
Jaded,Miley Cyrus,Endless Summer Vacation,5DvJgsMLbaR1HmAI6VhfcQ,0LbZLBBZI1NfaDgb4dx0UD,,2023-08-18,185933,,0.496,0.593,4,-5.154,1,0.0285,0.0476,0.0,0.0909,0.177,91.038
Thousand Miles (feat. Brandi Carlile),"Miley Cyrus, Brandi Carlile",Endless Summer Vacation,5DvJgsMLbaR1HmAI6VhfcQ,3DoSolxGSDoV7G7MtcIPiZ,,2023-08-18,231000,,0.503,0.722,9,-7.595,1,0.103,0.205,3.52e-05,0.0845,0.354,172.006
Midnight Sky,Miley Cyrus,Plastic Hearts,5BRhg6NSEZOj0BR6Iz56fR,4i2qxFEVVUi8yOYoxB8TCX,,2020-11-27,223280,,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976
We're Good,Dua Lipa,Future Nostalgia (The Moonlight Edition),0JeyP8r2hBxYIoxXv11XiX,1diS6nkxMQc3wwC4G1j0bh,,2021-02-11,165507,,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01
Break My Heart,Dua Lipa,Future Nostalgia (The Moonlight Edition),0JeyP8r2hBxYIoxXv11XiX,4PULMUg3AwudcRCzvVmgXT,,2021-02-11,221820,,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011
IDGAF,Dua Lipa,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,76cy1WJvNGJTj78UqeA5zr,,2017-06-02,217947,,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028
시작,Gaho,ITAEWON CLASS (Original Television Soundtrack) Pt.2,7KDMHe0BgyhOmk4Oz6g293,5TeDIQrpwWtLWaFfzLH0hh,,2020-02-01,202440,,0.595,0.816,4,-3.552,1,0.0743,0.179,0.0,0.129,0.573,108.115
But Sometimes,BOYNEXTDOOR,WHY..,45skMBkupbWiAxTeZ77rVa,5TNMJ6Csb2NgSohuz76XJT,,2023-09-04,175107,,0.797,0.858,11,-3.678,0,0.0875,0.0363,0.0,0.378,0.684,97.058
One and Only,BOYNEXTDOOR,WHY..,45skMBkupbWiAxTeZ77rVa,50mLOs7G5WD7NGUZtOwNlz,,2023-09-04,167987,,0.864,0.828,1,-1.827,1,0.0676,0.0335,8.39e-05,0.0789,0.83,99.99
But I Like You,BOYNEXTDOOR,WHY..,45skMBkupbWiAxTeZ77rVa,0XPkHALe0ZcUP8BSg55vX8,,2023-09-04,137400,,0.823,0.812,3,-2.504,1,0.0595,0.0279,0.0,0.0677,0.827,100.026
I Do,D.O.,I Do,1fGxTkzXHxKDcuB4Px1LdR,1uOFPJmg1yx3sfBqgv1JAS,,2023-09-08,163200,,0.894,0.528,11,-5.55,1,0.0692,0.113,0.0,0.184,0.447,104.874
Our Season,ZEROBASEONE,YOUTH IN THE SHADE,7fV7RChHagCcKRnAaDRXuX,5NSfzS7hcpm3qPphy5o07V,,2023-07-10,177858,,0.672,0.819,1,-3.438,1,0.0471,0.113,0.0,0.248,0.672,160.015
Watermelon,JEON SOMI,XOXO,63pvOn2B5pUUcUKUwIEg9m,1Hy0XSHNBojwZhkwCLGXQ1,,2021-10-29,182559,,0.747,0.599,9,-7.126,0,0.0837,0.0995,0.0,0.0994,0.555,91.975
No Rules,BAEKHO,Absolute Zero,5I7mGDgQg72UTQEiEa2yX4,4DAcnOyjgcSAuQuDNjTgSd,,2022-10-12,169693,,0.867,0.564,7,-6.027,0,0.0976,0.0927,1.12e-06,0.206,0.763,104.001
Houdini,Dua Lipa,Houdini,5pTaRVLwZOFObIbRBubmeb,4OMJGnvZfDvsePyCwRGO7X,,2023-11-09,185918,,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985
Chill Kill,Red Velvet,Chill Kill - The 3rd Album,4UUICitfodUVCNhzmDFbrO,68gQG2HpRMxIRom4pCugMq,,2023-11-13,214800,,0.531,0.747,0,-3.717,1,0.0946,0.0549,0.0,0.244,0.434,148.039
It's Beginning to Look a Lot like Christmas,Michael Bublé,Christmas (Deluxe Special Edition),7uVimUILdzSZG4KKKWToq0,5a1iz510sv2W9Dt1MvFd5R,,2012-11-09,206640,,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775
vampire,Olivia Rodrigo,GUTS,1xJHno7SmdVtZAtXbdbDZp,1kuGVB7EU95pJObxwvfwKS,,2023-09-08,219724,,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005
Same Old Love,Selena Gomez,Revival (Deluxe),7lDBDk8OQarV5dBMu3qrdz,1BZG99C7Co1r6QUC3zaS59,,2015-10-09,229080,,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02
Lost In Japan,Shawn Mendes,Shawn Mendes,2VP96XdMOKTXefI8Nui23s,79esEXlqqmq0GPz0xQSZTV,,2018-05-25,201200,,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027
That Kind of Love,I'MIN,That Kind Of Love,3607SAPu0z3VLV3Do9N3Dm,4ILSEXEODFGg2NBSsNcbBv,,2021-10-01,212734,,0.531,0.57,0,-6.536,0,0.181,0.27,2e-06,0.107,0.407,192.049
Comment te dire adieu,"Blank & Jones, Berry",Relax Edition 6,0zMPwKZ7Mx7wrP6dfWFKCy,1q0GEMthgbXxJEJaokSiS5,,2011-06-17,167823,,0.873,0.0787,0,-17.466,0,0.437,0.739,6.38e-05,0.0978,0.621,128.012
Drawer,10cm,"Our Beloved Summer (Original Television Soundtrack), Pt.1",1EZNobvRioRsfH5Av4fjBv,1OQ3PoRZRtE7RH0NIh3p1O,,2021-12-07,237267,,0.359,0.469,7,-8.06,1,0.0326,0.745,0.0,0.101,0.259,84.366
You Remember,Paul Kim,"The Glory, Pt. 1 (Original Soundtrack from the Netflix Series)",0OR9LHwVKfeRjkHxcDm1mc,6wLuDCEVm7lsJW0xedLghw,,2022-12-30,218347,,0.536,0.372,7,-8.293,1,0.0288,0.82,1.49e-06,0.113,0.253,137.794
"L’Amour, Les Baguettes, Paris",Stella Jang,Stairs,0s3ME19b7uNfrBvKXBFwM7,2g6FVCA4sQZOv9LXIABsgr,,2021-10-15,167173,,0.369,0.132,0,-13.639,1,0.0413,0.954,4.69e-06,0.155,0.367,78.412
But I Like You,BOYNEXTDOOR,WHO!,0wesgG3gMPRK5awyZFEPU2,3cJgwAm8FRkgjRIGatdRct,,2023-05-30,137400,,0.823,0.812,3,-2.504,1,0.0595,0.0279,0.0,0.0677,0.827,100.026
LEFT RIGHT,XG,SHOOTING STAR,1Gi6ij4Jxc4qE35i3I0gqS,3v5o91PrUtf0nmO6j8J7dZ,,2023-01-25,208066,,0.767,0.721,1,-5.586,1,0.0456,0.153,1.52e-06,0.108,0.884,150.065
Feather,Sabrina Carpenter,emails i can’t send fwd:,2g4aJTa5ejGpp0O0GKzWAQ,2Zo1PcszsT9WQ0ANntJbID,,2023-03-17,185553,,0.787,0.686,6,-4.37,0,0.0339,0.0893,0.0,0.0927,0.836,123.51
You Right,"Doja Cat, The Weeknd",Planet Her,1nAQbHeOWTfQzbOoFrvndW,0k4d5YPDr1r7FX77VdqWez,,2021-06-25,186173,,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986
All Of The Girls You Loved Before,Taylor Swift,All Of The Girls You Loved Before,1Uauz6ql2dIPvIOH4JiuhD,4P9Q0GojKVXpRTJCaL3kyy,,2019-08-23,221407,,0.718,0.467,2,-9.66,1,0.0398,0.707,6.92e-05,0.126,0.396,95.96
Blue Hour,TOMORROW X TOGETHER,minisode1 : Blue Hour,2DDNDdePEx9R0bBwRqahdr,3ObPkJQAgjAhTwYvDhPrAW,,2020-10-26,209105,,0.71,0.82,3,-4.362,0,0.0836,0.00962,0.0,0.0871,0.746,112.005
Somebody,D.O.,Expectation - The 2nd Mini Album,5toDKS5XF6fxrI4OgQjHYZ,2sZEjTi51vnlwpmIAKdwgX,,2023-09-18,158733,,0.789,0.567,1,-5.656,1,0.0428,0.0584,0.0,0.0524,0.695,89.024
DON QUIXOTE,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',4lfFgz2rD1irxf7dZhNJht,7BiEgR5r0yMmFoWC9kOTGf,,2022-05-27,172360,,0.733,0.837,1,-4.537,1,0.0992,0.0671,0.0,0.0939,0.606,76.453
I'm Gonna Love You,"D.O., Wonstein",공감 (Empathy) - The 1st Mini Album,4dqWy2Soq1Z1rqgKfXOATk,1jxGBe4s8FwL2ZeNWszVuu,,2021-07-26,151733,,0.519,0.445,0,-5.452,0,0.206,0.434,0.0,0.258,0.505,200.021
Love Lee,AKMU,Love Lee,47xcjDSi1t6pQE2RvXKdUF,1qosh64U6CR5ki1g1Rf2dZ,,2023-08-21,179683,,0.914,0.532,5,-6.6,0,0.0734,0.453,4.57e-06,0.169,0.706,100.029
Mona Lisa,Dominic Fike,Sunburn,2T7LuxZRr6SQMgABLtoYTH,71DSaeKtXQaMAqnvMT7Uoc,,2023-07-07,186067,,0.759,0.646,1,-7.603,1,0.12,0.231,0.0,0.161,0.445,111.043
You Know What I Need,"PNAU, Troye Sivan",You Know What I Need,0kktnSnWwAcdS0PQGAEcSM,5PQFmB2xhRkJTUWDKccBoP,,2022-12-02,170000,,0.768,0.896,6,-3.501,0,0.0969,0.0152,0.0,0.0412,0.829,109.959
